obs_id,tdd
171773,157
171774,151
171775,159
171776,155
171777,56
171778,101
171779,149
171780,141
171781,147
171782,24
171783,60
171784,141
171785,165
171786,176
171787,42
171788,170
171789,170
171790,25
171791,138
171792,24
171793,120
171794,184
171795,156
171796,125
171797,58
171798,175
171799,155
171800,121
171801,113
171802,140
171803,40
171804,120
171805,116
171806,87
171807,62
171808,170
171809,176
171810,104
171811,146
171812,170
171813,19
171814,169
171815,102
171816,143
171817,163
171818,90
171819,62
171820,181
171821,154
171822,80
171823,145
171824,148
171825,157
171826,64
171827,127
171828,135
171829,79
171830,42
171831,114
171832,157
171833,186
171834,181
171835,126
171836,74
171837,158
171838,145
171839,41
171840,46
171841,143
171842,178
171843,115
171844,169
171845,151
171846,152
171847,7
171848,50
171849,156
171850,43
171851,147
171852,186
171853,99
171854,159
171855,184
171856,114
171857,121
171858,162
171859,167
171860,135
171861,89
171862,175
171863,155
171864,44
171865,74
171866,75
171867,124
171868,141
171869,175
171870,176
171871,53
171872,117
171873,165
171874,148
171875,113
171876,170
171877,171
171878,59
171879,58
171880,176
171881,81
171882,88
171883,63
171884,181
171885,24
171886,158
171887,126
171888,136
171889,104
171890,173
171891,165
171892,106
171893,76
171894,66
171895,162
171896,137
171897,162
171898,162
171899,147
171900,166
171901,158
171902,114
171903,90
171904,141
171905,125
171906,154
171907,173
171908,165
171909,100
171910,54
171911,135
171912,163
171913,120
171914,99
171915,128
171916,166
171917,78
171918,162
171919,159
171920,159
171921,169
171922,158
171923,162
171924,165
171925,127
171926,105
171927,143
171928,147
171929,115
171930,135
171931,136
171932,181
171933,28
171934,172
171935,159
171936,167
171937,166
171938,94
171939,146
171940,170
171941,117
171942,81
171943,171
171944,88
171945,21
171946,73
171947,177
171948,172
171949,135
171950,110
171951,146
171952,126
171953,25
171954,146
171955,157
171956,19
171957,164
171958,168
171959,137
171960,40
171961,100
171962,145
171963,62
171964,135
171965,184
171966,156
171967,60
171968,74
171969,155
171970,26
171971,149
171972,137
171973,121
171974,44
171975,99
171976,84
171977,165
171978,176
171979,138
171980,172
171981,27
171982,28
171983,164
171984,162
171985,162
171986,177
171987,76
171988,62
171989,41
171990,166
171991,71
171992,135
171993,169
171994,108
171995,50
171996,88
171997,165
171998,180
171999,88
172000,157
172001,176
172002,185
172003,70
172004,182
172005,71
172006,1
172007,149
172008,88
172009,41
172010,59
172011,171
172012,82
172013,126
172014,169
172015,138
172016,112
172017,26
172018,183
172019,160
172020,72
172021,146
172022,124
172023,151
172024,172
172025,105
172026,8
172027,97
172028,113
172029,161
172030,186
172031,159
172032,174
172033,118
172034,137
172035,156
172036,112
172037,124
172038,115
172039,171
172040,175
172041,59
172042,82
172043,164
172044,126
172045,172
172046,138
172047,72
172048,112
172049,49
172050,88
172051,182
172052,127
172053,124
172054,180
172055,185
172056,124
172057,155
172058,59
172059,155
172060,154
172061,109
172062,179
172063,162
172064,169
172065,167
172066,105
172067,88
172068,58
172069,100
172070,137
172071,181
172072,165
172073,95
172074,47
172075,114
172076,184
172077,181
172078,179
172079,136
172080,102
172081,95
172082,114
172083,164
172084,172
172085,99
172086,116
172087,97
172088,183
172089,77
172090,101
172091,163
172092,179
172093,69
172094,116
172095,109
172096,130
172097,72
172098,176
172099,141
172100,40
172101,127
172102,154
172103,184
172104,145
172105,149
172106,147
172107,127
172108,137
172109,166
172110,154
172111,47
172112,25
172113,180
172114,101
172115,146
172116,74
172117,164
172118,176
172119,157
172120,182
172121,124
172122,148
172123,142
172124,179
172125,125
172126,158
172127,156
172128,103
172129,180
172130,136
172131,86
172132,45
172133,171
172134,112
172135,67
172136,85
172137,63
172138,165
172139,129
172140,126
172141,180
172142,92
172143,186
172144,127
172145,167
172146,127
172147,28
172148,156
172149,159
172150,138
172151,89
172152,116
172153,87
172154,163
172155,165
172156,163
172157,102
172158,147
172159,112
172160,106
172161,171
172162,46
172163,76
172164,164
172165,166
172166,102
172167,27
172168,65
172169,29
172170,134
172171,72
172172,125
172173,158
172174,51
172175,70
172176,78
172177,162
172178,99
172179,75
172180,157
172181,138
172182,184
172183,163
172184,163
172185,169
172186,169
172187,135
172188,75
172189,173
172190,175
172191,102
172192,102
172193,56
172194,85
172195,151
172196,164
172197,61
172198,145
172199,63
172200,124
172201,140
172202,127
172203,178
172204,156
172205,162
172206,117
172207,185
172208,176
172209,171
172210,58
172211,169
172212,106
172213,163
172214,122
172215,112
172216,146
172217,45
172218,165
172219,70
172220,182
172221,59
172222,77
172223,57
172224,180
172225,147
172226,175
172227,138
172228,137
172229,146
172230,138
172231,140
172232,140
172233,45
172234,163
172235,148
172236,88
172237,121
172238,128
172239,101
172240,159
172241,170
172242,11
172243,26
172244,100
172245,73
172246,29
172247,60
172248,75
172249,60
172250,150
172251,145
172252,75
172253,76
172254,116
172255,115
172256,171
172257,135
172258,62
172259,155
172260,114
172261,125
172262,46
172263,116
172264,165
172265,171
172266,155
172267,75
172268,67
172269,106
172270,136
172271,169
172272,185
172273,124
172274,93
172275,155
172276,177
172277,117
172278,126
172279,38
172280,60
172281,114
172282,91
172283,116
172284,74
172285,177
172286,115
172287,148
172288,57
172289,88
172290,67
172291,108
172292,173
172293,179
172294,114
172295,145
172296,124
172297,158
172298,160
172299,99
172300,91
172301,109
172302,154
172303,171
172304,175
172305,75
172306,115
172307,135
172308,156
172309,131
172310,104
172311,85
172312,170
172313,146
172314,172
172315,166
172316,79
172317,125
172318,140
172319,162
172320,46
172321,135
172322,90
172323,145
172324,155
172325,145
172326,163
172327,169
172328,157
172329,114
172330,40
172331,82
172332,147
172333,157
172334,131
172335,101
172336,171
172337,57
172338,163
172339,185
172340,73
172341,106
172342,155
172343,73
172344,117
172345,34
172346,32
172347,169
172348,143
172349,42
172350,76
172351,106
172352,78
172353,128
172354,30
172355,148
172356,73
172357,135
172358,185
172359,182
172360,182
172361,68
172362,156
172363,184
172364,154
172365,179
172366,107
172367,172
172368,154
172369,129
172370,74
172371,103
172372,179
172373,150
172374,41
172375,28
172376,85
172377,62
172378,81
172379,36
172380,113
172381,137
172382,173
172383,109
172384,85
172385,122
172386,135
172387,64
172388,40
172389,86
172390,171
172391,145
172392,71
172393,182
172394,108
172395,114
172396,154
172397,176
172398,124
172399,112
172400,67
172401,162
172402,90
172403,147
172404,54
172405,163
172406,184
172407,174
172408,148
172409,112
172410,154
172411,74
172412,155
172413,146
172414,185
172415,162
172416,110
172417,127
172418,132
172419,56
172420,146
172421,83
172422,165
172423,175
172424,112
172425,162
172426,113
172427,145
172428,173
172429,183
172430,174
172431,157
172432,126
172433,175
172434,129
172435,28
172436,142
172437,102
172438,113
172439,64
172440,169
172441,115
172442,135
172443,63
172444,124
172445,124
172446,134
172447,58
172448,72
172449,164
172450,63
172451,136
172452,112
172453,106
172454,145
172455,76
172456,56
172457,137
172458,146
172459,161
172460,73
172461,91
172462,145
172463,79
172464,86
172465,58
172466,159
172467,145
172468,78
172469,141
172470,128
172471,161
172472,157
172473,59
172474,103
172475,125
172476,171
172477,161
172478,117
172479,109
172480,78
172481,27
172482,145
172483,117
172484,169
172485,95
172486,62
172487,136
172488,79
172489,150
172490,157
172491,148
172492,153
172493,59
172494,155
172495,136
172496,137
172497,121
172498,177
172499,102
172500,138
172501,154
172502,127
172503,13
172504,157
172505,182
172506,72
172507,125
172508,101
172509,155
172510,146
172511,115
172512,102
172513,138
172514,149
172515,85
172516,104
172517,148
172518,165
172519,149
172520,167
172521,43
172522,172
172523,113
172524,72
172525,127
172526,104
172527,176
172528,178
172529,172
172530,71
172531,115
172532,118
172533,102
172534,137
172535,182
172536,64
172537,170
172538,33
172539,92
172540,61
172541,74
172542,104
172543,46
172544,137
172545,45
172546,104
172547,101
172548,114
172549,81
172550,135
172551,127
172552,96
172553,171
172554,174
172555,156
172556,138
172557,181
172558,25
172559,162
172560,103
172561,113
172562,171
172563,147
172564,99
172565,154
172566,147
172567,136
172568,78
172569,117
172570,150
172571,1
172572,157
172573,147
172574,65
172575,164
172576,91
172577,182
172578,128
172579,80
172580,156
172581,40
172582,152
172583,137
172584,177
172585,183
172586,56
172587,71
172588,125
172589,172
172590,13
172591,33
172592,174
172593,24
172594,30
172595,160
172596,165
172597,88
172598,72
172599,170
172600,45
172601,163
172602,169
172603,112
172604,117
172605,189
172606,162
172607,146
172608,183
172609,157
172610,181
172611,172
172612,101
172613,113
172614,165
172615,71
172616,125
172617,43
172618,173
172619,64
172620,108
172621,170
172622,121
172623,155
172624,177
172625,163
172626,81
172627,101
172628,147
172629,176
172630,87
172631,82
172632,146
172633,91
172634,101
172635,101
172636,186
172637,154
172638,127
172639,75
172640,33
172641,99
172642,118
172643,45
172644,154
172645,181
172646,155
172647,87
172648,173
172649,29
172650,76
172651,182
172652,111
172653,139
172654,56
172655,82
172656,56
172657,125
172658,72
172659,165
172660,88
172661,125
172662,159
172663,107
172664,144
172665,163
172666,177
172667,145
172668,87
172669,31
172670,156
172671,141
172672,162
172673,43
172674,101
172675,87
172676,115
172677,132
172678,89
172679,116
172680,95
172681,133
172682,154
172683,101
172684,62
172685,176
172686,85
172687,170
172688,176
172689,57
172690,156
172691,80
172692,169
172693,127
172694,43
172695,169
172696,46
172697,74
172698,172
172699,124
172700,23
172701,146
172702,76
172703,140
172704,45
172705,106
172706,156
172707,67
172708,69
172709,139
172710,154
172711,173
172712,85
172713,126
172714,85
172715,103
172716,162
172717,127
172718,104
172719,125
172720,79
172721,41
172722,74
172723,120
172724,117
172725,171
172726,95
172727,141
172728,140
172729,189
172730,138
172731,101
172732,177
172733,62
172734,158
172735,112
172736,138
172737,101
172738,104
172739,128
172740,88
172741,184
172742,145
172743,138
172744,40
172745,103
172746,57
172747,149
172748,115
172749,127
172750,99
172751,76
172752,121
172753,162
172754,142
172755,154
172756,125
172757,178
172758,147
172759,46
172760,146
172761,62
172762,57
172763,114
172764,157
172765,178
172766,103
172767,77
172768,101
172769,127
172770,171
172771,56
172772,182
172773,112
172774,70
172775,146
172776,70
172777,90
172778,181
172779,169
172780,125
172781,138
172782,162
172783,114
172784,184
172785,118
172786,149
172787,169
172788,73
172789,159
172790,160
172791,164
172792,164
172793,136
172794,124
172795,135
172796,59
172797,167
172798,29
172799,126
172800,124
172801,181
172802,59
172803,99
172804,157
172805,109
172806,81
172807,44
172808,86
172809,75
172810,25
172811,186
172812,77
172813,169
172814,44
172815,32
172816,116
172817,46
172818,157
172819,158
172820,181
172821,114
172822,125
172823,117
172824,47
172825,74
172826,128
172827,73
172828,128
172829,61
172830,169
172831,148
172832,154
172833,184
172834,164
172835,113
172836,145
172837,25
172838,165
172839,37
172840,145
172841,172
172842,112
172843,135
172844,137
172845,128
172846,138
172847,167
172848,58
172849,19
172850,162
172851,27
172852,176
172853,76
172854,129
172855,124
172856,164
172857,60
172858,116
172859,21
172860,103
172861,96
172862,61
172863,169
172864,154
172865,170
172866,156
172867,184
172868,126
172869,30
172870,138
172871,62
172872,73
172873,27
172874,162
172875,146
172876,54
172877,170
172878,116
172879,114
172880,180
172881,170
172882,178
172883,135
172884,159
172885,142
172886,115
172887,30
172888,112
172889,135
172890,73
172891,156
172892,42
172893,131
172894,104
172895,77
172896,75
172897,145
172898,42
172899,149
172900,43
172901,118
172902,180
172903,159
172904,118
172905,167
172906,0
172907,135
172908,66
172909,186
172910,92
172911,44
172912,170
172913,186
172914,74
172915,125
172916,105
172917,29
172918,88
172919,90
172920,155
172921,85
172922,57
172923,180
172924,25
172925,180
172926,88
172927,160
172928,162
172929,100
172930,144
172931,68
172932,171
172933,184
172934,164
172935,162
172936,162
172937,162
172938,177
172939,40
172940,188
172941,162
172942,158
172943,78
172944,47
172945,141
172946,180
172947,64
172948,145
172949,136
172950,79
172951,180
172952,169
172953,137
172954,115
172955,170
172956,46
172957,147
172958,156
172959,171
172960,113
172961,146
172962,171
172963,75
172964,136
172965,149
172966,180
172967,146
172968,174
172969,157
172970,136
172971,61
172972,188
172973,157
172974,59
172975,171
172976,44
172977,113
172978,72
172979,60
172980,63
172981,49
172982,89
172983,176
172984,115
172985,157
172986,56
172987,159
172988,91
172989,101
172990,165
172991,113
172992,88
172993,145
172994,167
172995,166
172996,163
172997,74
172998,162
172999,145
173000,165
173001,114
173002,126
173003,184
173004,93
173005,131
173006,114
173007,155
173008,99
173009,113
173010,171
173011,45
173012,104
173013,96
173014,72
173015,149
173016,72
173017,77
173018,119
173019,171
173020,124
173021,180
173022,105
173023,74
173024,110
173025,158
173026,136
173027,165
173028,31
173029,118
173030,145
173031,90
173032,178
173033,164
173034,71
173035,107
173036,20
173037,144
173038,85
173039,170
173040,73
173041,181
173042,116
173043,129
173044,115
173045,76
173046,162
173047,52
173048,145
173049,90
173050,113
173051,124
173052,73
173053,81
173054,57
173055,180
173056,115
173057,149
173058,76
173059,146
173060,146
173061,124
173062,145
173063,184
173064,169
173065,135
173066,174
173067,147
173068,60
173069,63
173070,117
173071,72
173072,114
173073,71
173074,115
173075,108
173076,64
173077,71
173078,115
173079,100
173080,174
173081,29
173082,72
173083,115
173084,28
173085,19
173086,86
173087,169
173088,24
173089,56
173090,176
173091,61
173092,164
173093,99
173094,164
173095,73
173096,77
173097,109
173098,148
173099,172
173100,172
173101,93
173102,113
173103,117
173104,72
173105,132
173106,56
173107,126
173108,185
173109,102
173110,185
173111,186
173112,125
173113,165
173114,109
173115,124
173116,138
173117,174
173118,148
173119,166
173120,177
173121,166
173122,91
173123,169
173124,101
173125,112
173126,125
173127,72
173128,172
173129,180
173130,177
173131,127
173132,146
173133,155
173134,24
173135,114
173136,151
173137,99
173138,121
173139,102
173140,101
173141,156
173142,176
173143,125
173144,101
173145,166
173146,175
173147,89
173148,183
173149,158
173150,103
173151,63
173152,117
173153,60
173154,127
173155,79
173156,75
173157,155
173158,147
173159,162
173160,75
173161,113
173162,113
173163,44
173164,102
173165,45
173166,63
173167,154
173168,162
173169,100
173170,184
173171,171
173172,159
173173,170
173174,101
173175,156
173176,71
173177,181
173178,156
173179,138
173180,174
173181,166
173182,140
173183,175
173184,154
173185,184
173186,117
173187,163
173188,176
173189,127
173190,64
173191,117
173192,166
173193,92
173194,109
173195,102
173196,92
173197,100
173198,55
173199,129
173200,88
173201,71
173202,181
173203,86
173204,162
173205,158
173206,41
173207,99
173208,57
173209,145
173210,173
173211,99
173212,27
173213,128
173214,162
173215,165
173216,75
173217,163
173218,77
173219,115
173220,31
173221,114
173222,154
173223,101
173224,125
173225,59
173226,165
173227,79
173228,46
173229,112
173230,113
173231,117
173232,104
173233,135
173234,30
173235,104
173236,75
173237,162
173238,131
173239,85
173240,106
173241,46
173242,125
173243,103
173244,105
173245,170
173246,141
173247,125
173248,119
173249,74
173250,162
173251,114
173252,57
173253,122
173254,170
173255,155
173256,175
173257,147
173258,140
173259,90
173260,60
173261,109
173262,104
173263,162
173264,142
173265,73
173266,77
173267,164
173268,115
173269,154
173270,172
173271,137
173272,164
173273,126
173274,136
173275,171
173276,170
173277,96
173278,157
173279,125
173280,89
173281,75
173282,146
173283,165
173284,137
173285,155
173286,59
173287,24
173288,45
173289,154
173290,154
173291,167
173292,59
173293,104
173294,99
173295,43
173296,56
173297,32
173298,89
173299,63
173300,71
173301,172
173302,119
173303,150
173304,148
173305,118
173306,60
173307,122
173308,172
173309,172
173310,183
173311,124
173312,66
173313,163
173314,185
173315,71
173316,78
173317,124
173318,126
173319,137
173320,180
173321,169
173322,102
173323,154
173324,168
173325,56
173326,156
173327,155
173328,156
173329,72
173330,147
173331,40
173332,162
173333,164
173334,56
173335,127
173336,45
173337,138
173338,103
173339,123
173340,86
173341,147
173342,125
173343,170
173344,136
173345,156
173346,181
173347,169
173348,170
173349,137
173350,145
173351,138
173352,138
173353,95
173354,171
173355,168
173356,87
173357,170
173358,156
173359,180
173360,124
173361,85
173362,45
173363,109
173364,122
173365,41
173366,149
173367,162
173368,171
173369,135
173370,172
173371,79
173372,126
173373,126
173374,138
173375,175
173376,172
173377,168
173378,113
173379,88
173380,181
173381,155
173382,155
173383,8
173384,145
173385,146
173386,169
173387,142
173388,75
173389,127
173390,155
173391,177
173392,175
173393,113
173394,159
173395,154
173396,149
173397,96
173398,181
173399,155
173400,137
173401,183
173402,57
173403,28
173404,156
173405,172
173406,48
173407,80
173408,58
173409,153
173410,180
173411,27
173412,75
173413,171
173414,120
173415,111
173416,180
173417,27
173418,162
173419,59
173420,60
173421,56
173422,184
173423,145
173424,138
173425,184
173426,101
173427,103
173428,29
173429,185
173430,151
173431,102
173432,166
173433,137
173434,19
173435,156
173436,6
173437,102
173438,117
173439,115
173440,30
173441,75
173442,154
173443,40
173444,114
173445,87
173446,107
173447,135
173448,101
173449,155
173450,166
173451,44
173452,123
173453,115
173454,108
173455,183
173456,166
173457,30
173458,147
173459,124
173460,149
173461,67
173462,155
173463,127
173464,137
173465,63
173466,57
173467,75
173468,185
173469,155
173470,149
173471,171
173472,115
173473,103
173474,123
173475,77
173476,168
173477,151
173478,180
173479,119
173480,155
173481,113
173482,100
173483,113
173484,42
173485,172
173486,135
173487,88
173488,114
173489,129
173490,117
173491,180
173492,145
173493,108
173494,102
173495,142
173496,43
173497,161
173498,136
173499,158
173500,140
173501,156
173502,103
173503,102
173504,73
173505,156
173506,180
173507,175
173508,47
173509,155
173510,75
173511,44
173512,102
173513,102
173514,167
173515,124
173516,154
173517,74
173518,135
173519,64
173520,89
173521,103
173522,157
173523,23
173524,154
173525,149
173526,114
173527,169
173528,104
173529,107
173530,129
173531,178
173532,64
173533,44
173534,31
173535,55
173536,154
173537,109
173538,138
173539,182
173540,175
173541,61
173542,166
173543,135
173544,131
173545,61
173546,154
173547,62
173548,74
173549,154
173550,154
173551,125
173552,137
173553,114
173554,112
173555,109
173556,148
173557,186
173558,166
173559,154
173560,129
173561,88
173562,40
173563,177
173564,183
173565,166
173566,181
173567,130
173568,28
173569,69
173570,113
173571,177
173572,71
173573,163
173574,99
173575,75
173576,157
173577,120
173578,104
173579,113
173580,159
173581,46
173582,81
173583,89
173584,73
173585,171
173586,156
173587,138
173588,124
173589,171
173590,137
173591,182
173592,126
173593,135
173594,100
173595,115
173596,171
173597,169
173598,44
173599,92
173600,137
173601,155
173602,75
173603,181
173604,120
173605,169
173606,127
173607,101
173608,53
173609,7
173610,126
173611,161
173612,90
173613,164
173614,156
173615,57
173616,180
173617,80
173618,58
173619,163
173620,88
173621,163
173622,178
173623,156
173624,168
173625,186
173626,99
173627,70
173628,137
173629,99
173630,177
173631,169
173632,102
173633,103
173634,88
173635,49
173636,126
173637,102
173638,44
173639,116
173640,89
173641,85
173642,40
173643,165
173644,149
173645,178
173646,165
173647,89
173648,76
173649,162
173650,79
173651,40
173652,180
173653,121
173654,121
173655,135
173656,78
173657,157
173658,56
173659,94
173660,164
173661,89
173662,99
173663,175
173664,103
173665,119
173666,58
173667,135
173668,89
173669,172
173670,57
173671,163
173672,146
173673,140
173674,165
173675,180
173676,170
173677,125
173678,113
173679,33
173680,154
173681,75
173682,166
173683,85
173684,73
173685,182
173686,162
173687,145
173688,169
173689,57
173690,71
173691,132
173692,154
173693,168
173694,184
173695,144
173696,138
173697,89
173698,119
173699,154
173700,170
173701,114
173702,154
173703,118
173704,99
173705,137
173706,105
173707,147
173708,74
173709,171
173710,181
173711,82
173712,103
173713,166
173714,175
173715,164
173716,62
173717,117
173718,164
173719,174
173720,180
173721,136
173722,162
173723,145
173724,165
173725,177
173726,87
173727,165
173728,19
173729,116
173730,62
173731,185
173732,59
173733,136
173734,158
173735,75
173736,60
173737,114
173738,145
173739,114
173740,27
173741,127
173742,128
173743,177
173744,113
173745,28
173746,153
173747,146
173748,171
173749,63
173750,172
173751,165
173752,92
173753,126
173754,164
173755,124
173756,93
173757,68
173758,72
173759,172
173760,138
173761,104
173762,88
173763,92
173764,73
173765,24
173766,164
173767,138
173768,89
173769,170
173770,170
173771,78
173772,175
173773,124
173774,61
173775,162
173776,118
173777,125
173778,100
173779,166
173780,137
173781,59
173782,166
173783,99
173784,117
173785,61
173786,66
173787,74
173788,26
173789,99
173790,53
173791,146
173792,82
173793,116
173794,155
173795,116
173796,181
173797,155
173798,168
173799,148
173800,166
173801,100
173802,60
173803,57
173804,162
173805,138
173806,128
173807,166
173808,88
173809,186
173810,48
173811,72
173812,83
173813,105
173814,132
173815,114
173816,165
173817,172
173818,54
173819,145
173820,151
173821,180
173822,90
173823,148
173824,135
173825,163
173826,172
173827,169
173828,30
173829,135
173830,48
173831,162
173832,158
173833,187
173834,162
173835,184
173836,124
173837,109
173838,164
173839,73
173840,40
173841,75
173842,135
173843,126
173844,184
173845,58
173846,101
173847,37
173848,154
173849,89
173850,79
173851,176
173852,73
173853,146
173854,57
173855,140
173856,49
173857,103
173858,164
173859,57
173860,103
173861,136
173862,77
173863,43
173864,170
173865,113
173866,170
173867,149
173868,102
173869,21
173870,154
173871,117
173872,10
173873,115
173874,99
173875,157
173876,147
173877,60
173878,145
173879,126
173880,58
173881,95
173882,83
173883,163
173884,148
173885,172
173886,135
173887,170
173888,186
173889,120
173890,154
173891,91
173892,154
173893,56
173894,177
173895,58
173896,88
173897,72
173898,132
173899,136
173900,104
173901,82
173902,81
173903,115
173904,125
173905,101
173906,156
173907,142
173908,184
173909,50
173910,66
173911,115
173912,154
173913,107
173914,45
173915,99
173916,59
173917,124
173918,61
173919,45
173920,103
173921,41
173922,122
173923,127
173924,136
173925,171
173926,146
173927,154
173928,73
173929,125
173930,166
173931,145
173932,148
173933,133
173934,169
173935,169
173936,40
173937,127
173938,135
173939,171
173940,40
173941,170
173942,125
173943,184
173944,101
173945,56
173946,80
173947,140
173948,135
173949,172
173950,61
173951,169
173952,8
173953,80
173954,120
173955,145
173956,19
173957,112
173958,159
173959,136
173960,155
173961,125
173962,119
173963,127
173964,100
173965,164
173966,164
173967,162
173968,181
173969,154
173970,180
173971,114
173972,155
173973,170
173974,124
173975,129
173976,183
173977,73
173978,166
173979,180
173980,162
173981,165
173982,126
173983,88
173984,101
173985,121
173986,182
173987,174
173988,169
173989,44
173990,147
173991,139
173992,137
173993,113
173994,115
173995,175
173996,109
173997,180
173998,176
173999,103
174000,176
174001,79
174002,145
174003,71
174004,109
174005,104
174006,108
174007,186
174008,148
174009,41
174010,54
174011,135
174012,72
174013,88
174014,67
174015,155
174016,117
174017,75
174018,73
174019,136
174020,156
174021,86
174022,103
174023,154
174024,85
174025,170
174026,101
174027,56
174028,56
174029,114
174030,157
174031,99
174032,114
174033,185
174034,126
174035,117
174036,47
174037,127
174038,146
174039,27
174040,41
174041,146
174042,132
174043,170
174044,157
174045,126
174046,156
174047,155
174048,152
174049,188
174050,168
174051,116
174052,123
174053,171
174054,139
174055,154
174056,31
174057,177
174058,125
174059,66
174060,104
174061,129
174062,172
174063,136
174064,32
174065,66
174066,125
174067,174
174068,162
174069,126
174070,124
174071,156
174072,89
174073,47
174074,138
174075,166
174076,172
174077,37
174078,77
174079,150
174080,124
174081,170
174082,137
174083,163
174084,163
174085,76
174086,125
174087,89
174088,170
174089,132
174090,145
174091,158
174092,184
174093,164
174094,107
174095,85
174096,137
174097,115
174098,24
174099,174
174100,129
174101,26
174102,73
174103,159
174104,140
174105,113
174106,147
174107,154
174108,74
174109,81
174110,155
174111,124
174112,63
174113,71
174114,157
174115,71
174116,177
174117,90
174118,172
174119,137
174120,184
174121,102
174122,89
174123,117
174124,137
174125,57
174126,170
174127,100
174128,114
174129,22
174130,89
174131,166
174132,145
174133,116
174134,77
174135,75
174136,126
174137,184
174138,111
174139,100
174140,144
174141,109
174142,158
174143,113
174144,26
174145,159
174146,85
174147,170
174148,136
174149,63
174150,160
174151,147
174152,162
174153,164
174154,124
174155,100
174156,100
174157,99
174158,80
174159,121
174160,186
174161,172
174162,159
174163,102
174164,113
174165,157
174166,184
174167,91
174168,169
174169,163
174170,71
174171,172
174172,104
174173,115
174174,113
174175,164
174176,63
174177,162
174178,170
174179,164
174180,182
174181,154
174182,165
174183,157
174184,46
174185,136
174186,171
174187,138
174188,164
174189,103
174190,23
174191,76
174192,169
174193,100
174194,101
174195,159
174196,128
174197,90
174198,145
174199,79
174200,184
174201,165
174202,91
174203,59
174204,185
174205,39
174206,24
174207,40
174208,150
174209,124
174210,22
174211,84
174212,161
174213,78
174214,26
174215,45
174216,104
174217,114
174218,63
174219,88
174220,104
174221,117
174222,115
174223,125
174224,75
174225,94
174226,173
174227,56
174228,115
174229,51
174230,87
174231,178
174232,64
174233,171
174234,41
174235,31
174236,137
174237,146
174238,158
174239,136
174240,164
174241,163
174242,103
174243,126
174244,172
174245,121
174246,113
174247,114
174248,44
174249,102
174250,56
174251,138
174252,114
174253,64
174254,184
174255,159
174256,121
174257,125
174258,56
174259,146
174260,175
174261,124
174262,162
174263,129
174264,157
174265,156
174266,96
174267,100
174268,79
174269,57
174270,113
174271,89
174272,114
174273,44
174274,74
174275,67
174276,74
174277,99
174278,77
174279,124
174280,164
174281,154
174282,72
174283,49
174284,90
174285,65
174286,56
174287,147
174288,126
174289,163
174290,82
174291,57
174292,145
174293,145
174294,115
174295,182
174296,99
174297,116
174298,154
174299,55
174300,176
174301,14
174302,107
174303,159
174304,106
174305,60
174306,116
174307,61
174308,126
174309,171
174310,77
174311,75
174312,139
174313,156
174314,59
174315,162
174316,157
174317,64
174318,165
174319,92
174320,76
174321,145
174322,57
174323,171
174324,162
174325,136
174326,145
174327,163
174328,88
174329,34
174330,125
174331,62
174332,112
174333,103
174334,163
174335,90
174336,113
174337,60
174338,126
174339,164
174340,170
174341,168
174342,110
174343,84
174344,156
174345,169
174346,162
174347,157
174348,73
174349,53
174350,116
174351,154
174352,155
174353,99
174354,76
174355,111
174356,171
174357,164
174358,173
174359,44
174360,154
174361,148
174362,167
174363,145
174364,151
174365,46
174366,148
174367,55
174368,57
174369,136
174370,164
174371,180
174372,181
174373,56
174374,123
174375,185
174376,147
174377,178
174378,114
174379,140
174380,61
174381,101
174382,86
174383,41
174384,109
174385,102
174386,105
174387,78
174388,177
174389,54
174390,140
174391,101
174392,58
174393,13
174394,99
174395,72
174396,57
174397,140
174398,155
174399,104
174400,124
174401,112
174402,43
174403,171
174404,116
174405,71
174406,77
174407,84
174408,165
174409,71
174410,165
174411,162
174412,134
174413,28
174414,42
174415,112
174416,103
174417,165
174418,75
174419,101
174420,40
174421,155
174422,115
174423,99
174424,74
174425,148
174426,172
174427,113
174428,64
174429,154
174430,138
174431,155
174432,163
174433,126
174434,147
174435,120
174436,113
174437,117
174438,45
174439,154
174440,50
174441,129
174442,88
174443,116
174444,176
174445,146
174446,47
174447,115
174448,156
174449,166
174450,148
174451,60
174452,81
174453,174
174454,171
174455,117
174456,40
174457,159
174458,157
174459,101
174460,127
174461,147
174462,165
174463,75
174464,164
174465,57
174466,67
174467,153
174468,139
174469,164
174470,175
174471,126
174472,158
174473,165
174474,27
174475,42
174476,147
174477,72
174478,136
174479,45
174480,147
174481,155
174482,171
174483,63
174484,183
174485,109
174486,61
174487,164
174488,136
174489,145
174490,172
174491,87
174492,163
174493,164
174494,74
174495,135
174496,157
174497,144
174498,101
174499,115
174500,40
174501,154
174502,127
174503,154
174504,164
174505,185
174506,85
174507,155
174508,156
174509,115
174510,160
174511,90
174512,156
174513,135
174514,145
174515,152
174516,144
174517,182
174518,177
174519,61
174520,87
174521,137
174522,178
174523,94
174524,59
174525,145
174526,169
174527,145
174528,92
174529,91
174530,180
174531,181
174532,19
174533,117
174534,136
174535,114
174536,126
174537,71
174538,58
174539,137
174540,90
174541,72
174542,183
174543,155
174544,85
174545,174
174546,119
174547,180
174548,115
174549,156
174550,71
174551,24
174552,136
174553,154
174554,158
174555,163
174556,113
174557,159
174558,127
174559,157
174560,169
174561,144
174562,136
174563,168
174564,165
174565,156
174566,156
174567,176
174568,176
174569,77
174570,164
