hid,pid,inc,sex,age,job,person_id,ptype_code,household_id,parcel_id
76188,1,17379,1,2,2,198367,6,76188.0,344.0
76189,1,16191,1,2,2,198370,6,76189.0,360.0
76190,1,16400,1,2,2,198373,6,76190.0,292.0
76191,1,15965,1,3,2,198376,6,76191.0,346.0
76192,1,17871,1,2,2,198379,6,76192.0,7.0
76193,1,15634,1,3,2,198382,6,76193.0,12.0
76194,1,8921,1,1,2,198385,6,76194.0,292.0
76195,1,15780,1,3,2,198388,6,76195.0,198.0
76196,1,15697,1,1,2,198391,6,76196.0,365.0
76197,1,18020,1,3,2,198394,6,76197.0,292.0
76198,1,13783,1,3,2,198397,6,76198.0,19.0
76199,1,14532,1,2,2,198400,6,76199.0,202.0
76200,1,17886,1,1,2,198403,6,76200.0,202.0
76201,1,17095,1,1,2,198406,6,76201.0,5.0
76202,1,19209,1,2,2,198409,6,76202.0,346.0
76203,1,13874,1,2,2,198412,6,76203.0,9.0
76204,1,19646,1,1,2,198415,6,76204.0,138.0
76205,1,14516,1,3,2,198418,6,76205.0,346.0
76206,1,15758,1,1,2,198421,6,76206.0,360.0
76207,1,18745,1,3,2,198424,6,76207.0,13.0
76208,1,19788,1,2,2,198427,6,76208.0,22.0
76209,1,14248,1,3,2,198430,6,76209.0,297.0
76210,1,17153,1,1,2,198433,6,76210.0,351.0
76211,1,16836,1,1,2,198436,6,76211.0,375.0
76212,1,14722,1,2,2,198439,6,76212.0,292.0
76213,1,16249,1,1,2,198442,6,76213.0,375.0
76214,1,12994,1,1,2,198445,6,76214.0,9.0
76215,1,18742,1,1,2,198448,6,76215.0,371.0
76216,1,14903,1,1,2,198451,6,76216.0,58.0
76217,1,16478,1,1,2,198454,6,76217.0,12.0
76218,1,16201,1,2,2,198457,6,76218.0,278.0
76219,1,12809,1,3,2,198460,6,76219.0,373.0
76220,1,21995,1,1,2,198463,6,76220.0,304.0
76221,1,14569,1,3,2,198466,6,76221.0,17.0
76222,1,13265,1,1,2,198469,6,76222.0,352.0
76223,1,13013,1,1,2,198472,6,76223.0,380.0
76224,1,22703,1,1,2,198475,6,76224.0,331.0
76225,1,11411,1,1,2,198478,6,76225.0,371.0
76226,1,16996,1,3,2,198481,6,76226.0,301.0
76227,1,16772,1,3,2,198484,6,76227.0,196.0
76228,1,11859,1,3,2,198487,6,76228.0,351.0
76229,1,14140,1,3,2,198490,6,76229.0,62.0
76230,1,14811,1,1,2,198493,6,76230.0,349.0
76231,1,17096,1,3,2,198496,6,76231.0,201.0
76232,1,19842,1,1,2,198499,6,76232.0,279.0
76233,1,14175,1,3,2,198502,6,76233.0,340.0
76234,1,11839,1,2,2,198505,6,76234.0,350.0
76235,1,12977,1,1,2,198508,6,76235.0,26.0
76236,1,12126,1,2,2,198511,6,76236.0,290.0
76237,1,16087,1,3,2,198514,6,76237.0,371.0
76238,1,17222,1,1,2,198517,6,76238.0,17.0
76239,1,14879,1,2,2,198520,6,76239.0,331.0
76240,1,16109,1,1,2,198523,6,76240.0,13.0
76241,1,14495,1,2,2,198526,6,76241.0,296.0
76242,1,16106,1,2,2,198529,6,76242.0,2.0
76243,1,14130,1,3,2,198532,6,76243.0,257.0
76244,1,19303,1,2,2,198535,6,76244.0,304.0
76245,1,16526,1,1,2,198538,6,76245.0,7.0
76246,1,18261,1,1,2,198541,6,76246.0,371.0
76247,1,13464,1,2,2,198544,6,76247.0,22.0
76248,1,15370,1,3,2,198547,6,76248.0,17.0
76249,1,12711,1,1,2,198550,6,76249.0,371.0
76250,1,11755,1,1,2,198553,6,76250.0,30.0
76251,1,18117,1,2,2,198556,6,76251.0,11.0
76252,1,10253,1,2,2,198559,6,76252.0,371.0
76253,1,15646,1,2,2,198562,6,76253.0,543.0
76254,1,17363,1,3,2,198565,6,76254.0,352.0
76255,1,17159,1,1,2,198568,6,76255.0,327.0
76256,1,16166,1,2,2,198571,6,76256.0,100.0
76257,1,20190,1,1,2,198574,6,76257.0,349.0
76258,1,16201,1,3,2,198577,6,76258.0,279.0
76259,1,14545,1,1,2,198580,6,76259.0,300.0
76260,1,18190,1,2,2,198583,6,76260.0,354.0
76261,1,15346,1,3,2,198586,6,76261.0,275.0
76262,1,16738,1,1,2,198589,6,76262.0,235.0
76263,1,13573,1,3,2,198592,6,76263.0,296.0
76264,1,21782,1,2,2,198595,6,76264.0,10.0
76266,1,19013,1,2,2,198601,6,76266.0,113.0
76267,1,16889,1,2,2,198604,6,76267.0,22.0
76268,1,17020,1,3,2,198607,6,76268.0,206.0
76269,1,15191,1,2,2,198610,6,76269.0,278.0
76270,1,22580,1,1,2,198613,6,76270.0,287.0
76271,1,16771,1,1,2,198616,6,76271.0,345.0
76272,1,16215,1,1,2,198619,6,76272.0,207.0
76273,1,10809,1,3,2,198622,6,76273.0,13.0
76274,1,15798,1,1,2,198625,6,76274.0,12.0
76275,1,19111,1,3,2,198628,6,76275.0,352.0
76276,1,21390,1,2,2,198631,6,76276.0,316.0
76277,1,14596,1,2,2,198634,6,76277.0,201.0
76278,1,14608,1,1,2,198637,6,76278.0,265.0
76279,1,15847,1,2,2,198640,6,76279.0,16.0
76280,1,17087,1,3,2,198643,6,76280.0,30.0
76281,1,12461,1,2,2,198646,6,76281.0,354.0
76282,1,14583,1,2,2,198649,6,76282.0,564.0
76283,1,15359,1,2,2,198652,6,76283.0,348.0
76284,1,15185,1,1,2,198655,6,76284.0,207.0
76285,1,20585,1,2,2,198658,6,76285.0,64.0
76286,1,10135,1,3,2,198661,6,76286.0,9.0
76287,1,12833,1,3,2,198664,6,76287.0,333.0
76288,1,11555,1,1,2,198667,6,76288.0,207.0
76289,1,14621,1,3,2,198670,6,76289.0,17.0
76290,1,13787,1,1,2,198673,6,76290.0,290.0
76291,1,18091,1,1,2,198676,6,76291.0,22.0
76292,1,15521,1,2,2,198679,6,76292.0,15.0
76293,1,15373,1,2,2,198682,6,76293.0,129.0
76294,1,20411,1,1,2,198685,6,76294.0,374.0
76295,1,11573,1,1,2,198688,6,76295.0,337.0
76296,1,20232,1,3,2,198691,6,76296.0,198.0
76297,1,16095,1,3,2,198694,6,76297.0,349.0
76298,1,14423,1,2,2,198697,6,76298.0,297.0
76299,1,19858,1,3,2,198700,6,76299.0,349.0
76300,1,16451,1,1,2,198703,6,76300.0,236.0
76301,1,15939,1,1,2,198706,6,76301.0,198.0
76302,1,17375,1,1,2,198709,6,76302.0,296.0
76303,1,19385,1,1,2,198712,6,76303.0,276.0
76304,1,16927,1,3,2,198715,6,76304.0,113.0
76305,1,12010,1,3,2,198718,6,76305.0,340.0
76306,1,11793,1,3,2,198721,6,76306.0,236.0
76307,1,11313,1,1,2,198724,6,76307.0,377.0
76309,1,17951,1,3,2,198730,6,76309.0,201.0
76310,1,16825,1,1,2,198733,6,76310.0,17.0
76311,1,13327,1,1,2,198736,6,76311.0,113.0
76312,1,18132,1,1,2,198739,6,76312.0,26.0
76313,1,16852,1,3,2,198742,6,76313.0,13.0
76314,1,12814,1,1,2,198745,6,76314.0,207.0
76315,1,13999,1,3,2,198748,6,76315.0,26.0
76316,1,13958,1,2,2,198751,6,76316.0,380.0
76317,1,18292,1,3,2,198754,6,76317.0,2.0
76318,1,16685,1,2,2,198757,6,76318.0,377.0
76319,1,19645,1,1,2,198760,6,76319.0,378.0
76320,1,18147,1,3,2,198763,6,76320.0,19.0
76321,1,18388,1,1,2,198766,6,76321.0,377.0
76322,1,10369,1,1,2,198769,6,76322.0,334.0
76323,1,17381,1,3,2,198772,6,76323.0,10.0
76324,1,14569,1,3,2,198775,6,76324.0,304.0
76325,1,17487,1,3,2,198778,6,76325.0,304.0
76326,1,13610,1,1,2,198781,6,76326.0,331.0
76327,1,16520,1,1,2,198784,6,76327.0,190.0
76328,1,10416,1,1,2,198787,6,76328.0,296.0
76329,1,16750,1,1,2,198790,6,76329.0,352.0
76330,1,16606,1,3,2,198793,6,76330.0,352.0
76331,1,17278,1,2,2,198796,6,76331.0,277.0
76332,1,13473,1,3,2,198799,6,76332.0,201.0
76333,1,14513,1,2,2,198802,6,76333.0,13.0
76334,1,15547,1,1,2,198805,6,76334.0,352.0
76335,1,17996,1,1,2,198808,6,76335.0,13.0
76336,1,14547,1,3,2,198811,6,76336.0,4.0
76337,1,20219,1,3,2,198814,6,76337.0,4.0
76338,1,14923,1,2,2,198817,6,76338.0,301.0
76339,1,16336,1,3,2,198820,6,76339.0,190.0
76340,1,15871,1,2,2,198823,6,76340.0,18.0
76341,1,18604,1,1,2,198826,6,76341.0,278.0
76342,1,16693,1,2,2,198829,6,76342.0,287.0
76343,1,19945,1,3,2,198832,6,76343.0,375.0
76344,1,18868,1,3,2,198835,6,76344.0,291.0
76345,1,18536,1,1,2,198838,6,76345.0,350.0
76346,1,15671,1,3,2,198841,6,76346.0,88.0
76347,1,16909,1,3,2,198844,6,76347.0,380.0
76348,1,16743,1,2,2,198847,6,76348.0,347.0
76349,1,18433,1,1,2,198850,6,76349.0,377.0
76350,1,11230,1,1,2,198853,6,76350.0,292.0
76351,1,16175,1,1,2,198856,6,76351.0,4.0
76352,1,15475,1,1,2,198859,6,76352.0,543.0
76353,1,16107,1,3,2,198862,6,76353.0,292.0
76354,1,19485,1,3,2,198865,6,76354.0,88.0
76355,1,18956,1,1,2,198868,6,76355.0,352.0
76356,1,20804,1,1,2,198871,6,76356.0,543.0
76357,1,11394,1,3,2,198874,6,76357.0,198.0
76358,1,16649,1,1,2,198877,6,76358.0,195.0
76359,1,15639,1,1,2,198880,6,76359.0,371.0
76360,1,17312,1,3,2,198883,6,76360.0,347.0
76361,1,18473,1,3,2,198886,6,76361.0,290.0
76362,1,15792,1,1,2,198889,6,76362.0,113.0
76363,1,16050,1,2,2,198892,6,76363.0,196.0
76364,1,17834,1,2,2,198895,6,76364.0,14.0
76365,1,12967,1,3,2,198898,6,76365.0,4.0
76366,1,12016,1,2,2,198901,6,76366.0,304.0
76367,1,21212,1,2,2,198904,6,76367.0,9.0
76368,1,19452,1,1,2,198907,6,76368.0,275.0
76369,1,12644,1,1,2,198910,6,76369.0,12.0
76370,1,17563,1,3,2,198913,6,76370.0,15.0
76371,1,14712,1,1,2,198916,6,76371.0,190.0
76372,1,17037,1,3,2,198919,6,76372.0,196.0
76373,1,15024,1,3,2,198922,6,76373.0,276.0
76374,1,13052,1,2,2,198925,6,76374.0,17.0
76375,1,13267,1,1,2,198928,6,76375.0,235.0
76376,1,18759,1,3,2,198931,6,76376.0,245.0
76377,1,15106,1,1,2,198934,6,76377.0,204.0
76378,1,12760,1,3,2,198937,6,76378.0,290.0
76379,1,16306,1,1,2,198940,6,76379.0,196.0
76380,1,18823,1,2,2,198943,6,76380.0,301.0
76381,1,14929,1,3,2,198946,6,76381.0,278.0
76382,1,20059,1,3,2,198949,6,76382.0,113.0
76383,1,11498,1,3,2,198952,6,76383.0,412.0
76384,1,13525,1,1,2,198955,6,76384.0,22.0
76385,1,16177,1,3,2,198958,6,76385.0,14.0
76386,1,13225,1,1,2,198961,6,76386.0,17.0
76387,1,14357,1,3,2,198964,6,76387.0,340.0
76388,1,15158,1,1,2,198967,6,76388.0,301.0
76389,1,11036,1,2,2,198970,6,76389.0,543.0
76390,1,15246,1,3,2,198973,6,76390.0,22.0
76391,1,19048,1,1,2,198976,6,76391.0,5.0
76392,1,15455,1,3,2,198979,6,76392.0,352.0
76393,1,14484,1,1,2,198982,6,76393.0,302.0
76394,1,15034,1,1,2,198985,6,76394.0,346.0
76395,1,12661,1,1,2,198988,6,76395.0,278.0
76396,1,20969,1,1,2,198991,6,76396.0,3.0
76397,1,19400,1,2,2,198994,6,76397.0,349.0
76398,1,16815,1,3,2,198997,6,76398.0,204.0
76399,1,17177,1,3,2,199000,6,76399.0,352.0
76400,1,20664,1,2,2,199003,6,76400.0,357.0
76401,1,15961,1,2,2,199006,6,76401.0,18.0
76402,1,10813,1,1,2,199009,6,76402.0,379.0
76403,1,13202,1,1,2,199012,6,76403.0,193.0
76404,1,13594,1,3,2,199015,6,76404.0,279.0
76406,1,18390,1,2,2,199021,6,76406.0,16.0
76407,1,15705,1,3,2,199024,6,76407.0,5.0
76408,1,15666,1,2,2,199027,6,76408.0,2.0
76409,1,19900,1,3,2,199030,6,76409.0,201.0
76410,1,14533,1,1,2,199033,6,76410.0,297.0
76411,1,17310,1,1,2,199036,6,76411.0,352.0
76412,1,18783,1,1,2,199039,6,76412.0,22.0
76413,1,18444,1,1,2,199042,6,76413.0,360.0
76414,1,17861,1,3,2,199045,6,76414.0,113.0
76415,1,17874,1,3,2,199048,6,76415.0,192.0
76416,1,14421,1,2,2,199051,6,76416.0,331.0
76417,1,15913,1,2,2,199054,6,76417.0,346.0
76418,1,13834,1,3,2,199057,6,76418.0,276.0
76419,1,21159,1,1,2,199060,6,76419.0,346.0
76420,1,11775,1,2,2,199063,6,76420.0,371.0
76421,1,15901,1,2,2,199066,6,76421.0,14.0
76423,1,10328,1,2,2,199072,6,76423.0,265.0
76424,1,14673,1,3,2,199075,6,76424.0,352.0
76425,1,13805,1,2,2,199078,6,76425.0,292.0
76426,1,19148,1,2,2,199081,6,76426.0,17.0
76427,1,20941,1,2,2,199084,6,76427.0,346.0
76428,1,14044,1,2,2,199087,6,76428.0,88.0
76429,1,16712,1,1,2,199090,6,76429.0,292.0
76430,1,15259,1,1,2,199093,6,76430.0,64.0
76431,1,8417,1,1,2,199096,6,76431.0,276.0
76432,1,18417,1,1,2,199099,6,76432.0,345.0
76433,1,14842,1,1,2,199102,6,76433.0,128.0
76434,1,17774,1,2,2,199105,6,76434.0,275.0
76435,1,18493,1,2,2,199108,6,76435.0,360.0
76436,1,17356,1,1,2,199111,6,76436.0,196.0
76437,1,16908,1,2,2,199114,6,76437.0,352.0
76438,1,19706,1,1,2,199117,6,76438.0,190.0
76439,1,18963,1,1,2,199120,6,76439.0,30.0
76440,1,17338,1,1,2,199123,6,76440.0,357.0
76441,1,15454,1,1,2,199126,6,76441.0,201.0
76442,1,18753,1,2,2,199129,6,76442.0,365.0
76443,1,18184,1,2,2,199132,6,76443.0,354.0
76444,1,19122,1,2,2,199135,6,76444.0,375.0
76445,1,14415,1,3,2,199138,6,76445.0,100.0
76446,1,12413,1,3,2,199141,6,76446.0,365.0
76447,1,16481,1,2,2,199144,6,76447.0,301.0
76448,1,14472,1,1,2,199147,6,76448.0,197.0
76449,1,17921,1,2,2,199150,6,76449.0,197.0
76450,1,19008,1,2,2,199153,6,76450.0,305.0
76451,1,16357,1,2,2,199156,6,76451.0,346.0
76452,1,12320,1,2,2,199159,6,76452.0,292.0
76453,1,14838,1,1,2,199162,6,76453.0,340.0
76454,1,15464,1,3,2,199165,6,76454.0,64.0
76455,1,21289,1,2,2,199168,6,76455.0,19.0
76456,1,16896,1,3,2,199171,6,76456.0,337.0
76457,1,18228,1,1,2,199174,6,76457.0,297.0
76458,1,10784,1,3,2,199177,6,76458.0,354.0
76459,1,15102,1,3,2,199180,6,76459.0,352.0
76460,1,21677,1,1,2,199183,6,76460.0,327.0
76461,1,15103,1,2,2,199186,6,76461.0,337.0
76462,1,12602,1,1,2,199189,6,76462.0,365.0
76463,1,10701,1,3,2,199192,6,76463.0,331.0
76464,1,15549,1,3,2,199195,6,76464.0,344.0
76465,1,15273,1,2,2,199198,6,76465.0,265.0
76466,1,18125,1,2,2,199201,6,76466.0,64.0
76467,1,19557,1,2,2,199204,6,76467.0,296.0
76468,1,16947,1,1,2,199207,6,76468.0,375.0
76469,1,13993,1,2,2,199210,6,76469.0,333.0
76470,1,16078,1,3,2,199213,6,76470.0,380.0
76471,1,15085,1,1,2,199216,6,76471.0,352.0
76472,1,15547,1,3,2,199219,6,76472.0,354.0
76473,1,20473,1,1,2,199222,6,76473.0,195.0
76474,1,17723,1,1,2,199225,6,76474.0,360.0
76475,1,13772,1,2,2,199228,6,76475.0,302.0
76476,1,11177,1,1,2,199231,6,76476.0,348.0
76477,1,15152,1,1,2,199234,6,76477.0,17.0
76478,1,16106,1,2,2,199237,6,76478.0,113.0
76479,1,16103,1,2,2,199240,6,76479.0,9.0
76480,1,18573,1,2,2,199243,6,76480.0,365.0
76481,1,15160,1,2,2,199246,6,76481.0,19.0
76482,1,13807,1,2,2,199249,6,76482.0,197.0
76483,1,13938,1,2,2,199252,6,76483.0,245.0
76484,1,14205,1,2,2,199255,6,76484.0,305.0
76485,1,15830,1,3,2,199258,6,76485.0,190.0
76486,1,14624,1,3,2,199261,6,76486.0,331.0
76487,1,16889,1,2,2,199264,6,76487.0,12.0
76488,1,13550,1,2,2,199267,6,76488.0,276.0
76489,1,18021,1,2,2,199270,6,76489.0,7.0
76490,1,20236,1,3,2,199273,6,76490.0,360.0
76491,1,20342,1,3,2,199276,6,76491.0,293.0
76492,1,18520,1,1,2,199279,6,76492.0,275.0
76493,1,15989,1,2,2,199282,6,76493.0,301.0
76494,1,12087,1,2,2,199285,6,76494.0,196.0
76495,1,15045,1,2,2,199288,6,76495.0,113.0
76496,1,15923,1,3,2,199291,6,76496.0,296.0
76497,1,12657,1,3,2,199294,6,76497.0,316.0
76498,1,21587,1,3,2,199297,6,76498.0,7.0
76499,1,16483,1,2,2,199300,6,76499.0,257.0
76500,1,15619,1,2,2,199303,6,76500.0,301.0
76501,1,12699,1,1,2,199306,6,76501.0,5.0
76502,1,14289,1,3,2,199309,6,76502.0,340.0
76503,1,17299,1,2,2,199312,6,76503.0,352.0
76504,1,16842,1,2,2,199315,6,76504.0,18.0
76505,1,15970,1,1,2,199318,6,76505.0,196.0
76506,1,13370,1,3,2,199321,6,76506.0,253.0
76507,1,18174,1,1,2,199324,6,76507.0,3.0
76508,1,16187,1,3,2,199327,6,76508.0,331.0
76509,1,18932,1,3,2,199330,6,76509.0,346.0
76510,1,16533,1,3,2,199333,6,76510.0,302.0
76511,1,21220,1,3,2,199336,6,76511.0,11.0
76512,1,10359,1,1,2,199339,6,76512.0,276.0
76513,1,17190,1,3,2,199342,6,76513.0,365.0
76514,1,14534,1,2,2,199345,6,76514.0,7.0
76515,1,16518,1,3,2,199348,6,76515.0,543.0
76516,1,11152,1,3,2,199351,6,76516.0,201.0
76517,1,16712,1,2,2,199354,6,76517.0,235.0
76518,1,15412,1,1,2,199357,6,76518.0,351.0
76519,1,15422,1,2,2,199360,6,76519.0,379.0
76520,1,20540,1,2,2,199363,6,76520.0,22.0
76521,1,16394,1,2,2,199366,6,76521.0,354.0
76522,1,16375,1,2,2,199369,6,76522.0,352.0
76523,1,11886,1,2,2,199372,6,76523.0,12.0
76524,1,19819,1,3,2,199375,6,76524.0,277.0
76525,1,12667,1,2,2,199378,6,76525.0,347.0
76526,1,17159,1,1,2,199381,6,76526.0,279.0
76527,1,15781,1,3,2,199384,6,76527.0,19.0
76528,1,23656,1,2,2,199387,6,76528.0,15.0
76529,1,18415,1,2,2,199390,6,76529.0,113.0
76530,1,10492,1,2,2,199393,6,76530.0,329.0
76531,1,14542,1,1,2,199396,6,76531.0,205.0
76532,1,16927,1,1,2,199399,6,76532.0,352.0
76533,1,10091,1,1,2,199402,6,76533.0,26.0
76534,1,16754,1,3,2,199405,6,76534.0,276.0
76535,1,15373,1,2,2,199408,6,76535.0,344.0
76536,1,12948,1,1,2,199411,6,76536.0,279.0
76537,1,18294,1,1,2,199414,6,76537.0,205.0
76538,1,18132,1,1,2,199417,6,76538.0,245.0
76539,1,20104,1,2,2,199420,6,76539.0,201.0
76540,1,16471,1,1,2,199423,6,76540.0,5.0
76541,1,16918,1,1,2,199426,6,76541.0,304.0
76542,1,14371,1,1,2,199429,6,76542.0,299.0
76543,1,16795,1,1,2,199432,6,76543.0,339.0
76544,1,12586,1,3,2,199435,6,76544.0,9.0
76545,1,17600,1,3,2,199438,6,76545.0,253.0
76546,1,16762,1,2,2,199441,6,76546.0,342.0
76547,1,16148,1,1,2,199444,6,76547.0,337.0
76548,1,14892,1,1,2,199447,6,76548.0,204.0
76549,1,11246,1,1,2,199450,6,76549.0,339.0
76550,1,16801,1,2,2,199453,6,76550.0,274.0
76551,1,14479,1,3,2,199456,6,76551.0,201.0
76552,1,20113,1,2,2,199459,6,76552.0,25.0
76553,1,10334,1,1,2,199462,6,76553.0,377.0
76554,1,18372,1,3,2,199465,6,76554.0,371.0
76555,1,14821,1,1,2,199468,6,76555.0,280.0
76556,1,15863,1,3,2,199471,6,76556.0,345.0
76557,1,14258,1,2,2,199474,6,76557.0,292.0
76558,1,10949,1,2,2,199477,6,76558.0,192.0
76559,1,13856,1,2,2,199480,6,76559.0,195.0
76560,1,16421,1,3,2,199483,6,76560.0,275.0
76561,1,13484,1,2,2,199486,6,76561.0,190.0
76562,1,16741,1,3,2,199489,6,76562.0,100.0
76563,1,18378,1,3,2,199492,6,76563.0,297.0
76564,1,10453,1,2,2,199495,6,76564.0,113.0
76565,1,10253,1,1,2,199498,6,76565.0,346.0
76566,1,15178,1,1,2,199501,6,76566.0,365.0
76567,1,19719,1,1,2,199504,6,76567.0,349.0
76568,1,17130,1,3,2,199507,6,76568.0,377.0
76569,1,15410,1,2,2,199510,6,76569.0,365.0
76570,1,19859,1,3,2,199513,6,76570.0,4.0
76572,1,22668,1,3,2,199519,6,76572.0,204.0
76573,1,14414,1,3,2,199522,6,76573.0,288.0
76574,1,22043,1,3,2,199525,6,76574.0,138.0
76575,1,15984,1,2,2,199528,6,76575.0,331.0
76576,1,14144,1,2,2,199531,6,76576.0,365.0
76577,1,13918,1,2,2,199534,6,76577.0,346.0
76578,1,12477,1,2,2,199537,6,76578.0,25.0
76579,1,18152,1,1,2,199540,6,76579.0,11.0
76580,1,12070,1,3,2,199543,6,76580.0,19.0
76581,1,15393,1,3,2,199546,6,76581.0,285.0
76582,1,9437,1,2,2,199549,6,76582.0,22.0
76583,1,15027,1,3,2,199552,6,76583.0,331.0
76584,1,13770,1,3,2,199555,6,76584.0,196.0
76585,1,17724,1,1,2,199558,6,76585.0,345.0
76586,1,13639,1,2,2,199561,6,76586.0,196.0
76587,1,12431,1,1,2,199564,6,76587.0,302.0
76588,1,17473,1,1,2,199567,6,76588.0,13.0
76589,1,6430,1,1,2,199570,6,76589.0,360.0
76590,1,18568,1,1,2,199573,6,76590.0,290.0
76591,1,19291,1,1,2,199576,6,76591.0,235.0
76592,1,17310,1,1,2,199579,6,76592.0,365.0
76593,1,15651,1,3,2,199582,6,76593.0,277.0
76594,1,12379,1,1,2,199585,6,76594.0,331.0
76595,1,13927,1,2,2,199588,6,76595.0,22.0
76596,1,16416,1,2,2,199591,6,76596.0,235.0
76597,1,18792,1,2,2,199594,6,76597.0,340.0
76598,1,11172,1,2,2,199597,6,76598.0,365.0
76599,1,18510,1,2,2,199600,6,76599.0,352.0
76600,1,14700,1,2,2,199603,6,76600.0,190.0
76601,1,16501,1,3,2,199606,6,76601.0,207.0
76602,1,16908,1,1,2,199609,6,76602.0,290.0
76603,1,12925,1,1,2,199612,6,76603.0,339.0
76604,1,15184,1,1,2,199615,6,76604.0,340.0
76605,1,12759,1,1,2,199618,6,76605.0,18.0
76606,1,16083,1,1,2,199621,6,76606.0,301.0
76607,1,15567,1,2,2,199624,6,76607.0,290.0
76608,1,17873,1,2,2,199627,6,76608.0,352.0
76609,1,15677,1,1,2,199630,6,76609.0,56.0
76610,1,20062,1,1,2,199633,6,76610.0,296.0
76611,1,18830,1,3,2,199636,6,76611.0,299.0
76612,1,15912,1,1,2,199639,6,76612.0,352.0
76613,1,10417,1,1,2,199642,6,76613.0,11.0
76614,1,18005,1,3,2,199645,6,76614.0,347.0
76615,1,12988,1,2,2,199648,6,76615.0,347.0
76616,1,13731,1,1,2,199651,6,76616.0,345.0
76617,1,15493,1,3,2,199654,6,76617.0,19.0
76618,1,18336,1,2,2,199657,6,76618.0,352.0
76619,1,14431,1,3,2,199660,6,76619.0,371.0
76620,1,12945,1,1,2,199663,6,76620.0,293.0
76621,1,13975,1,1,2,199666,6,76621.0,296.0
76622,1,12684,1,3,2,199669,6,76622.0,296.0
76623,1,14194,1,1,2,199672,6,76623.0,346.0
76624,1,19165,1,1,2,199675,6,76624.0,346.0
76625,1,14761,1,1,2,199678,6,76625.0,12.0
76626,1,21082,1,3,2,199681,6,76626.0,26.0
76627,1,13157,1,2,2,199684,6,76627.0,265.0
76628,1,13191,1,2,2,199687,6,76628.0,371.0
76629,1,15345,1,1,2,199690,6,76629.0,277.0
76630,1,14489,1,1,2,199693,6,76630.0,12.0
76631,1,10432,1,1,2,199696,6,76631.0,305.0
76632,1,12320,1,2,2,199699,6,76632.0,22.0
76633,1,18058,1,1,2,199702,6,76633.0,2.0
76634,1,13424,1,1,2,199705,6,76634.0,293.0
76635,1,25471,1,1,2,199708,6,76635.0,343.0
76636,1,19612,1,3,2,199711,6,76636.0,296.0
76637,1,21540,1,1,2,199714,6,76637.0,543.0
76638,1,15882,1,2,2,199717,6,76638.0,352.0
76639,1,19322,1,2,2,199720,6,76639.0,205.0
76640,1,20458,1,1,2,199723,6,76640.0,13.0
76641,1,16878,1,1,2,199726,6,76641.0,276.0
76642,1,17248,1,3,2,199729,6,76642.0,18.0
76643,1,18702,1,3,2,199732,6,76643.0,278.0
76644,1,24780,1,1,2,199735,6,76644.0,296.0
76645,1,15622,1,2,2,199738,6,76645.0,196.0
76646,1,11915,1,2,2,199741,6,76646.0,287.0
76647,1,18649,1,2,2,199744,6,76647.0,88.0
76648,1,17653,1,3,2,199747,6,76648.0,23.0
76649,1,10352,1,3,2,199750,6,76649.0,190.0
76650,1,12834,1,1,2,199753,6,76650.0,276.0
76651,1,15658,1,2,2,199756,6,76651.0,198.0
76652,1,15595,1,3,2,199759,6,76652.0,9.0
76653,1,15392,1,1,2,199762,6,76653.0,265.0
76654,1,21492,1,1,2,199765,6,76654.0,206.0
76655,1,17994,1,1,2,199768,6,76655.0,290.0
76656,1,14192,1,1,2,199771,6,76656.0,285.0
76657,1,15425,1,1,2,199774,6,76657.0,287.0
76658,1,16831,1,2,2,199777,6,76658.0,198.0
76659,1,20716,1,1,2,199780,6,76659.0,297.0
76660,1,20715,1,1,2,199783,6,76660.0,138.0
76661,1,9307,1,1,2,199786,6,76661.0,196.0
76662,1,15846,1,1,2,199789,6,76662.0,360.0
76663,1,17799,1,2,2,199792,6,76663.0,543.0
76664,1,13583,1,3,2,199795,6,76664.0,10.0
76666,1,12127,1,3,2,199801,6,76666.0,351.0
76667,1,12113,1,3,2,199804,6,76667.0,337.0
76668,1,18325,1,2,2,199807,6,76668.0,352.0
76669,1,15139,1,3,2,199810,6,76669.0,352.0
76670,1,18869,1,2,2,199813,6,76670.0,352.0
76671,1,9193,1,1,2,199816,6,76671.0,340.0
76672,1,15313,1,2,2,199819,6,76672.0,9.0
76673,1,11609,1,2,2,199822,6,76673.0,7.0
76674,1,8517,1,1,2,199825,6,76674.0,371.0
76675,1,18857,1,3,2,199828,6,76675.0,207.0
76676,1,10277,1,3,2,199831,6,76676.0,350.0
76677,1,18346,1,2,2,199834,6,76677.0,265.0
76678,1,16265,1,3,2,199837,6,76678.0,12.0
76679,1,16661,1,2,2,199840,6,76679.0,543.0
76680,1,12561,1,2,2,199843,6,76680.0,345.0
76681,1,14719,1,3,2,199846,6,76681.0,18.0
76682,1,12796,1,1,2,199849,6,76682.0,352.0
76683,1,16882,1,3,2,199852,6,76683.0,293.0
76684,1,19960,1,1,2,199855,6,76684.0,80.0
76685,1,17296,1,2,2,199858,6,76685.0,371.0
76686,1,13348,1,2,2,199861,6,76686.0,375.0
76687,1,21425,1,2,2,199864,6,76687.0,342.0
76688,1,13980,1,3,2,199867,6,76688.0,204.0
76689,1,19967,1,2,2,199870,6,76689.0,206.0
76690,1,12153,1,2,2,199873,6,76690.0,257.0
76691,1,16432,1,2,2,199876,6,76691.0,19.0
